size,dps,skill,supports,def,combined,uplift,utility
4,灵知,失温症,海蒂+濯尘芙蓉+泥岩,300,6440,0.628,10.5
4,灵知,失温症,海蒂+濯尘芙蓉+和弦,300,6440,0.628,10.5
4,灵知,失温症,海蒂+濯尘芙蓉+夜魔,300,6440,0.628,10.5
4,灵知,失温症,海蒂+濯尘芙蓉+烛煌,300,6440,0.628,12.0
3,涤火杰西卡,掩蔽护卫,巫恋+初雪,300,6439,1.237,0.0
3,涤火杰西卡,掩蔽护卫,巫恋+初雪,1200,6439,32.2,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+塞雷娅,300,6439,1.237,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+塞雷娅,1200,6439,32.2,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+极境,300,6439,1.237,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+极境,1200,6439,32.2,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+引星棘刺,300,6439,1.237,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+引星棘刺,1200,6439,32.2,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+阿斯卡纶,300,6439,1.237,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+阿斯卡纶,1200,6439,32.2,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+予愿安洁莉娜,300,6439,1.237,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+予愿安洁莉娜,1200,6439,32.2,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+泥岩,300,6439,1.237,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+泥岩,1200,6439,32.2,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+和弦,300,6439,1.237,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+和弦,1200,6439,32.2,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+夜魔,300,6439,1.237,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+夜魔,1200,6439,32.2,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+烛煌,300,6439,1.237,7.5
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+烛煌,1200,6439,32.2,7.5
4,能天使,过载模式,凛御银灰+海蒂+濯尘芙蓉,300,6439,1.214,4.5
4,史尔特尔,黄昏,初雪+灵知+华法琳,1200,6438,2.385,0.0
4,可露希尔,Q.E.D.,巫恋+濯尘芙蓉+华法琳,300,6438,1.598,4.5
4,领主·Sharp,沉默的爆发,海蒂+濯尘芙蓉+灵知,300,6437,0.814,4.5
4,能天使,过载模式,巫恋+极境+濯尘芙蓉,300,6436,1.213,10.5
4,能天使,过载模式,巫恋+濯尘芙蓉+引星棘刺,300,6436,1.213,4.5
4,领主·Sharp,沉默的爆发,巫恋+海霓+海蒂,1200,6434,1.639,6.0
4,贝洛内,军师的手段,初雪+铃兰+华法琳,1200,6434,8.761,0.0
3,能天使,过载模式,海霓+华法琳,300,6432,1.212,6.0
4,能天使,过载模式,塞雷娅+海霓+华法琳,300,6432,1.212,12.0
4,能天使,过载模式,海霓+华法琳+阿斯卡纶,300,6432,1.212,12.0
4,能天使,过载模式,海霓+华法琳+予愿安洁莉娜,300,6432,1.212,12.0
4,能天使,过载模式,海霓+华法琳+泥岩,300,6432,1.212,12.0
4,能天使,过载模式,海霓+华法琳+和弦,300,6432,1.212,12.0
4,能天使,过载模式,海霓+华法琳+夜魔,300,6432,1.212,12.0
4,能天使,过载模式,海霓+华法琳+烛煌,300,6432,1.212,13.5
4,新约能天使,开火成瘾症,海霓+濯尘芙蓉+灵知,300,6428,0.57,10.5
3,新约能天使,开火成瘾症,海蒂+华法琳,1200,6426,1.477,0.0
4,新约能天使,开火成瘾症,塞雷娅+海蒂+华法琳,1200,6426,1.477,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+阿斯卡纶,1200,6426,1.477,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+予愿安洁莉娜,1200,6426,1.477,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+泥岩,1200,6426,1.477,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+和弦,1200,6426,1.477,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+夜魔,1200,6426,1.477,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+烛煌,1200,6426,1.477,7.5
3,新约能天使,开火成瘾症,海霓+海蒂,300,6425,0.569,6.0
4,新约能天使,开火成瘾症,塞雷娅+海霓+海蒂,300,6425,0.569,12.0
4,新约能天使,开火成瘾症,海霓+海蒂+阿斯卡纶,300,6425,0.569,12.0
4,新约能天使,开火成瘾症,海霓+海蒂+予愿安洁莉娜,300,6425,0.569,12.0
4,新约能天使,开火成瘾症,海霓+海蒂+泥岩,300,6425,0.569,12.0
4,新约能天使,开火成瘾症,海霓+海蒂+和弦,300,6425,0.569,12.0
4,新约能天使,开火成瘾症,海霓+海蒂+夜魔,300,6425,0.569,12.0
4,新约能天使,开火成瘾症,海霓+海蒂+烛煌,300,6425,0.569,13.5
4,赤刃明霄陈,赤霄·绝影-驰,濯尘芙蓉+灵知+华法琳,300,6425,1.141,4.5
4,领主·Sharp,沉默的爆发,巫恋+濯尘芙蓉+灵知,300,6421,0.81,4.5
4,领主·Sharp,沉默的爆发,海霓+铃兰+华法琳,1200,6421,1.634,6.0
4,领主·Sharp,沉默的爆发,凛御银灰+初雪+濯尘芙蓉,300,6419,0.809,4.5
4,赤刃明霄陈,赤霄·绝影-驰,巫恋+初雪+海蒂,300,6417,1.138,0.0
4,涤火杰西卡,饱和迸射,极境+海蒂+铃兰,300,6416,0.772,6.0
4,涤火杰西卡,饱和迸射,海蒂+铃兰+引星棘刺,300,6416,0.772,0.0
4,重岳,拂尘,巫恋+濯尘芙蓉+华法琳,1200,6415,2.11,4.5
4,真言,无言为真,海霓+海蒂+华法琳,300,6413,1.196,6.0
4,佩佩,阻遏混乱锤,海蒂+铃兰+华法琳,300,6412,1.176,0.0
3,百炼嘉维尔,丛林之魂,初雪+海蒂,300,6411,0.852,0.0
4,百炼嘉维尔,丛林之魂,初雪+塞雷娅+海蒂,300,6411,0.852,6.0
4,百炼嘉维尔,丛林之魂,初雪+海蒂+阿斯卡纶,300,6411,0.852,6.0
4,百炼嘉维尔,丛林之魂,初雪+海蒂+予愿安洁莉娜,300,6411,0.852,6.0
4,百炼嘉维尔,丛林之魂,初雪+海蒂+泥岩,300,6411,0.852,6.0
4,百炼嘉维尔,丛林之魂,初雪+海蒂+和弦,300,6411,0.852,6.0
4,百炼嘉维尔,丛林之魂,初雪+海蒂+夜魔,300,6411,0.852,6.0
4,百炼嘉维尔,丛林之魂,初雪+海蒂+烛煌,300,6411,0.852,7.5
3,艾拉,“博萨克风暴”,巫恋+海蒂,300,6411,1.045,0.0
4,艾拉,“博萨克风暴”,巫恋+塞雷娅+海蒂,300,6411,1.045,6.0
4,艾拉,“博萨克风暴”,巫恋+海蒂+阿斯卡纶,300,6411,1.045,6.0
4,艾拉,“博萨克风暴”,巫恋+海蒂+予愿安洁莉娜,300,6411,1.045,6.0
4,艾拉,“博萨克风暴”,巫恋+海蒂+泥岩,300,6411,1.045,6.0
4,艾拉,“博萨克风暴”,巫恋+海蒂+和弦,300,6411,1.045,6.0
4,艾拉,“博萨克风暴”,巫恋+海蒂+夜魔,300,6411,1.045,6.0
4,艾拉,“博萨克风暴”,巫恋+海蒂+烛煌,300,6411,1.045,7.5
4,涤火杰西卡,饱和迸射,极境+濯尘芙蓉+华法琳,300,6410,0.771,10.5
4,涤火杰西卡,饱和迸射,濯尘芙蓉+引星棘刺+华法琳,300,6410,0.771,4.5
4,佩佩,阻遏混乱锤,巫恋+极境+华法琳,1200,6410,2.132,6.0
4,佩佩,阻遏混乱锤,巫恋+引星棘刺+华法琳,1200,6410,2.132,0.0
4,佩佩,时光震荡,凛御银灰+铃兰+华法琳,300,6410,1.327,0.0
3,领主·Sharp,沉默的爆发,巫恋+海蒂,300,6405,0.805,0.0
4,领主·Sharp,沉默的爆发,巫恋+塞雷娅+海蒂,300,6405,0.805,6.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+阿斯卡纶,300,6405,0.805,6.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+予愿安洁莉娜,300,6405,0.805,6.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+泥岩,300,6405,0.805,6.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+和弦,300,6405,0.805,6.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+夜魔,300,6405,0.805,6.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+烛煌,300,6405,0.805,7.5
4,新约能天使,开火成瘾症,极境+铃兰+灵知,300,6404,0.564,6.0
4,新约能天使,开火成瘾症,铃兰+灵知+引星棘刺,300,6404,0.564,0.0
4,真言,无言为真,巫恋+初雪+海蒂,300,6404,1.193,0.0
4,真言,意识联协,凛御银灰+巫恋+灵知,300,6402,0.853,0.0
4,真言,意识联协,凛御银灰+初雪+灵知,300,6402,0.853,0.0
4,重岳,拂尘,海蒂+灵知+华法琳,1200,6400,2.103,0.0
4,贝洛内,军师的手段,巫恋+初雪+铃兰,300,6400,1.366,0.0
4,贝洛内,军师的手段,巫恋+初雪+铃兰,1200,6400,8.711,0.0
4,真言,意识联协,海霓+铃兰+华法琳,300,6399,0.852,6.0
4,涤火杰西卡,饱和迸射,初雪+濯尘芙蓉+灵知,300,6399,0.768,4.5
4,佩佩,时光震荡,初雪+濯尘芙蓉+华法琳,300,6399,1.323,4.5
4,新约能天使,开火成瘾症,巫恋+海霓+灵知,1200,6398,1.466,6.0
4,涤火杰西卡,饱和迸射,凛御银灰+巫恋+灵知,1200,6398,1.051,0.0
4,能天使,过载模式,巫恋+铃兰+濯尘芙蓉,300,6398,1.2,4.5
4,烛煌,众恶的焚场,凛御银灰+海霓+铃兰,300,6398,0.663,6.0
4,重岳,拂尘,初雪+海蒂+灵知,1200,6397,2.101,0.0
4,百炼嘉维尔,丛林之魂,凛御银灰+初雪+濯尘芙蓉,300,6397,0.848,4.5
4,艾拉,“博萨克风暴”,初雪+铃兰+灵知,300,6395,1.04,0.0
4,真言,意识联协,巫恋+海蒂+铃兰,300,6394,0.85,0.0
4,真言,意识联协,初雪+海蒂+铃兰,300,6394,0.85,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+海蒂+濯尘芙蓉,1200,6394,1.049,4.5
4,领主·Sharp,沉默的爆发,初雪+海蒂+濯尘芙蓉,1200,6393,1.622,4.5
4,贝洛内,军师的手段,巫恋+极境+华法琳,1200,6392,8.698,6.0
4,贝洛内,军师的手段,巫恋+引星棘刺+华法琳,1200,6392,8.698,0.0
4,贝洛内,军师的手段,海霓+铃兰+华法琳,300,6392,1.363,6.0
4,佩佩,时光震荡,初雪+海霓+华法琳,1200,6392,1.774,6.0
3,烛煌,众恶的焚场,巫恋+初雪,300,6388,0.66,0.0
4,烛煌,众恶的焚场,巫恋+初雪+塞雷娅,300,6388,0.66,6.0
4,烛煌,众恶的焚场,巫恋+初雪+极境,300,6388,0.66,6.0
4,烛煌,众恶的焚场,巫恋+初雪+引星棘刺,300,6388,0.66,0.0
4,烛煌,众恶的焚场,巫恋+初雪+阿斯卡纶,300,6388,0.66,6.0
4,烛煌,众恶的焚场,巫恋+初雪+予愿安洁莉娜,300,6388,0.66,6.0
4,烛煌,众恶的焚场,巫恋+初雪+泥岩,300,6388,0.66,6.0
4,烛煌,众恶的焚场,巫恋+初雪+和弦,300,6388,0.66,6.0
4,烛煌,众恶的焚场,巫恋+初雪+夜魔,300,6388,0.66,6.0
4,百炼嘉维尔,丛林之魂,初雪+海霓+海蒂,1200,6387,2.216,6.0
3,忍冬,隐狐之艺,海蒂+华法琳,300,6387,1.19,0.0
4,忍冬,隐狐之艺,塞雷娅+海蒂+华法琳,300,6387,1.19,6.0
4,忍冬,隐狐之艺,海蒂+华法琳+阿斯卡纶,300,6387,1.19,6.0
4,忍冬,隐狐之艺,海蒂+华法琳+予愿安洁莉娜,300,6387,1.19,6.0
4,忍冬,隐狐之艺,海蒂+华法琳+泥岩,300,6387,1.19,6.0
4,忍冬,隐狐之艺,海蒂+华法琳+和弦,300,6387,1.19,6.0
4,忍冬,隐狐之艺,海蒂+华法琳+夜魔,300,6387,1.19,6.0
4,忍冬,隐狐之艺,海蒂+华法琳+烛煌,300,6387,1.19,7.5
4,忍冬,隐狐之艺,海霓+濯尘芙蓉+华法琳,300,6386,1.19,10.5
4,圣聆初雪,群山俯首,巫恋+灵知+华法琳,300,6385,1.464,0.0
4,圣聆初雪,群山俯首,初雪+灵知+华法琳,300,6385,1.464,0.0
4,能天使,扫射模式,极境+灵知+华法琳,300,6385,1.529,6.0
4,能天使,扫射模式,灵知+引星棘刺+华法琳,300,6385,1.529,0.0
4,史尔特尔,黄昏,凛御银灰+海蒂+华法琳,300,6384,1.435,0.0
4,百炼嘉维尔,丛林之魂,凛御银灰+巫恋+海蒂,1200,6383,2.214,0.0
4,涤火杰西卡,掩蔽护卫,凛御银灰+海霓+海蒂,300,6382,1.217,6.0
3,能天使,过载模式,初雪+灵知,300,6382,1.194,0.0
4,能天使,过载模式,初雪+塞雷娅+灵知,300,6382,1.194,6.0
4,能天使,过载模式,初雪+灵知+阿斯卡纶,300,6382,1.194,6.0
4,能天使,过载模式,初雪+灵知+予愿安洁莉娜,300,6382,1.194,6.0
4,能天使,过载模式,初雪+灵知+泥岩,300,6382,1.194,6.0
4,能天使,过载模式,初雪+灵知+和弦,300,6382,1.194,6.0
4,能天使,过载模式,初雪+灵知+夜魔,300,6382,1.194,6.0
4,能天使,过载模式,初雪+灵知+烛煌,300,6382,1.194,7.5
4,予愿安洁莉娜,酸橙的心事,濯尘芙蓉+灵知+华法琳,300,6382,1.192,4.5
4,涤火杰西卡,饱和迸射,凛御银灰+初雪+铃兰,1200,6381,1.045,0.0
4,百炼嘉维尔,丛林之魂,海霓+海蒂+铃兰,300,6381,0.843,6.0
4,佩佩,阻遏混乱锤,巫恋+濯尘芙蓉+华法琳,1200,6380,2.117,4.5
4,重岳,拂尘,铃兰+濯尘芙蓉+华法琳,300,6378,1.153,4.5
4,百炼嘉维尔,丛林之魂,巫恋+濯尘芙蓉+灵知,300,6378,0.842,4.5
4,佩佩,时光震荡,巫恋+濯尘芙蓉+华法琳,300,6378,1.315,4.5
4,忍冬,隐狐之艺,极境+铃兰+华法琳,300,6378,1.187,6.0
4,忍冬,隐狐之艺,铃兰+引星棘刺+华法琳,300,6378,1.187,0.0
4,百炼嘉维尔,丛林之魂,海蒂+铃兰+华法琳,1200,6377,2.211,0.0
4,新约能天使,开火成瘾症,初雪+铃兰+濯尘芙蓉,1200,6375,1.457,4.5
4,艾拉,“博萨克风暴”,海霓+海蒂+铃兰,300,6374,1.033,6.0
4,真言,意识联协,海蒂+铃兰+华法琳,300,6373,0.844,0.0
4,隐德来希,灵与欲的惜别,巫恋+濯尘芙蓉+华法琳,300,6373,1.509,4.5
3,新约能天使,开火成瘾症,初雪+濯尘芙蓉,300,6372,0.556,4.5
4,新约能天使,开火成瘾症,初雪+塞雷娅+濯尘芙蓉,300,6372,0.556,10.5
4,新约能天使,开火成瘾症,初雪+濯尘芙蓉+阿斯卡纶,300,6372,0.556,10.5
4,新约能天使,开火成瘾症,初雪+濯尘芙蓉+予愿安洁莉娜,300,6372,0.556,10.5
4,新约能天使,开火成瘾症,初雪+濯尘芙蓉+泥岩,300,6372,0.556,10.5
4,新约能天使,开火成瘾症,初雪+濯尘芙蓉+和弦,300,6372,0.556,10.5
4,新约能天使,开火成瘾症,初雪+濯尘芙蓉+夜魔,300,6372,0.556,10.5
4,新约能天使,开火成瘾症,初雪+濯尘芙蓉+烛煌,300,6372,0.556,12.0
3,烛煌,众恶的焚场,凛御银灰+海蒂,300,6372,0.656,0.0
4,烛煌,众恶的焚场,凛御银灰+塞雷娅+海蒂,300,6372,0.656,6.0
4,烛煌,众恶的焚场,凛御银灰+极境+海蒂,300,6372,0.656,6.0
4,烛煌,众恶的焚场,凛御银灰+海蒂+引星棘刺,300,6372,0.656,0.0
4,烛煌,众恶的焚场,凛御银灰+海蒂+阿斯卡纶,300,6372,0.656,6.0
4,烛煌,众恶的焚场,凛御银灰+海蒂+予愿安洁莉娜,300,6372,0.656,6.0
4,烛煌,众恶的焚场,凛御银灰+海蒂+泥岩,300,6372,0.656,6.0
4,烛煌,众恶的焚场,凛御银灰+海蒂+和弦,300,6372,0.656,6.0
4,烛煌,众恶的焚场,凛御银灰+海蒂+夜魔,300,6372,0.656,6.0
3,艾拉,“博萨克风暴”,初雪+华法琳,1200,6372,3.775,0.0
4,艾拉,“博萨克风暴”,初雪+塞雷娅+华法琳,1200,6372,3.775,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+阿斯卡纶,1200,6372,3.775,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+予愿安洁莉娜,1200,6372,3.775,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+泥岩,1200,6372,3.775,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+和弦,1200,6372,3.775,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+夜魔,1200,6372,3.775,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+烛煌,1200,6372,3.775,7.5
4,涤火杰西卡,饱和迸射,巫恋+濯尘芙蓉+灵知,300,6370,0.76,4.5
4,涤火杰西卡,饱和迸射,极境+海霓+华法琳,1200,6370,1.042,12.0
4,涤火杰西卡,饱和迸射,海霓+引星棘刺+华法琳,1200,6370,1.042,6.0
4,史尔特尔,黄昏,凛御银灰+初雪+华法琳,1200,6368,2.348,0.0
4,涤火杰西卡,掩蔽护卫,初雪+铃兰+灵知,300,6367,1.211,0.0
4,予愿安洁莉娜,酸橙的心事,巫恋+濯尘芙蓉+华法琳,1200,6367,1.755,4.5
4,忍冬,隐狐之艺,海霓+海蒂+灵知,300,6367,1.183,6.0
4,能天使,扫射模式,濯尘芙蓉+灵知+华法琳,300,6365,1.521,4.5
4,艾拉,“博萨克风暴”,凛御银灰+巫恋+灵知,300,6363,1.03,0.0
4,重岳,拂尘,凛御银灰+海蒂+灵知,300,6362,1.147,0.0
4,真言,意识联协,巫恋+初雪+海霓,300,6359,0.84,6.0
3,谬因,混沌的本质,巫恋+华法琳,300,6359,1.048,0.0
3,谬因,混沌的本质,初雪+华法琳,300,6359,1.048,0.0
4,谬因,混沌的本质,巫恋+塞雷娅+华法琳,300,6359,1.048,6.0
4,谬因,混沌的本质,巫恋+极境+华法琳,300,6359,1.048,6.0
4,谬因,混沌的本质,巫恋+引星棘刺+华法琳,300,6359,1.048,0.0
4,谬因,混沌的本质,巫恋+华法琳+阿斯卡纶,300,6359,1.048,6.0
4,谬因,混沌的本质,巫恋+华法琳+予愿安洁莉娜,300,6359,1.048,6.0
4,谬因,混沌的本质,巫恋+华法琳+泥岩,300,6359,1.048,6.0
4,谬因,混沌的本质,巫恋+华法琳+和弦,300,6359,1.048,6.0
4,谬因,混沌的本质,巫恋+华法琳+夜魔,300,6359,1.048,6.0
4,谬因,混沌的本质,巫恋+华法琳+烛煌,300,6359,1.048,7.5
4,谬因,混沌的本质,初雪+塞雷娅+华法琳,300,6359,1.048,6.0
4,谬因,混沌的本质,初雪+极境+华法琳,300,6359,1.048,6.0
4,谬因,混沌的本质,初雪+引星棘刺+华法琳,300,6359,1.048,0.0
4,谬因,混沌的本质,初雪+华法琳+阿斯卡纶,300,6359,1.048,6.0
4,谬因,混沌的本质,初雪+华法琳+予愿安洁莉娜,300,6359,1.048,6.0
4,谬因,混沌的本质,初雪+华法琳+泥岩,300,6359,1.048,6.0
4,谬因,混沌的本质,初雪+华法琳+和弦,300,6359,1.048,6.0
4,谬因,混沌的本质,初雪+华法琳+夜魔,300,6359,1.048,6.0
4,谬因,混沌的本质,初雪+华法琳+烛煌,300,6359,1.048,7.5
4,予愿安洁莉娜,酸橙的心事,初雪+极境+华法琳,300,6359,1.184,6.0
4,予愿安洁莉娜,酸橙的心事,初雪+引星棘刺+华法琳,300,6359,1.184,0.0
3,忍冬,隐狐之艺,巫恋+海蒂,300,6359,1.18,0.0
4,忍冬,隐狐之艺,巫恋+塞雷娅+海蒂,300,6359,1.18,6.0
4,忍冬,隐狐之艺,巫恋+海蒂+阿斯卡纶,300,6359,1.18,6.0
4,忍冬,隐狐之艺,巫恋+海蒂+予愿安洁莉娜,300,6359,1.18,6.0
4,忍冬,隐狐之艺,巫恋+海蒂+泥岩,300,6359,1.18,6.0
4,忍冬,隐狐之艺,巫恋+海蒂+和弦,300,6359,1.18,6.0
4,忍冬,隐狐之艺,巫恋+海蒂+夜魔,300,6359,1.18,6.0
4,忍冬,隐狐之艺,巫恋+海蒂+烛煌,300,6359,1.18,7.5
3,新约能天使,开火成瘾症,凛御银灰+华法琳,1200,6358,1.45,0.0
4,新约能天使,开火成瘾症,凛御银灰+塞雷娅+华法琳,1200,6358,1.45,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+阿斯卡纶,1200,6358,1.45,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+予愿安洁莉娜,1200,6358,1.45,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+泥岩,1200,6358,1.45,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+和弦,1200,6358,1.45,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+夜魔,1200,6358,1.45,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+烛煌,1200,6358,1.45,7.5
4,涤火杰西卡,掩蔽护卫,巫恋+灵知+华法琳,1200,6358,31.782,0.0
4,新约能天使,开火成瘾症,凛御银灰+海霓+濯尘芙蓉,300,6357,0.553,10.5
4,领主·Sharp,沉默的爆发,凛御银灰+巫恋+濯尘芙蓉,300,6356,0.791,4.5
4,领主·Sharp,沉默的爆发,凛御银灰+海蒂+濯尘芙蓉,300,6356,0.791,4.5
4,领主·Sharp,沉默的爆发,巫恋+极境+海蒂,1200,6356,1.607,6.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+引星棘刺,1200,6356,1.607,0.0
3,涤火杰西卡,饱和迸射,铃兰+华法琳,1200,6353,1.036,0.0
4,涤火杰西卡,饱和迸射,塞雷娅+铃兰+华法琳,1200,6353,1.036,6.0
4,涤火杰西卡,饱和迸射,铃兰+华法琳+阿斯卡纶,1200,6353,1.036,6.0
4,涤火杰西卡,饱和迸射,铃兰+华法琳+予愿安洁莉娜,1200,6353,1.036,6.0
4,涤火杰西卡,饱和迸射,铃兰+华法琳+泥岩,1200,6353,1.036,6.0
4,涤火杰西卡,饱和迸射,铃兰+华法琳+和弦,1200,6353,1.036,6.0
4,涤火杰西卡,饱和迸射,铃兰+华法琳+夜魔,1200,6353,1.036,6.0
4,涤火杰西卡,饱和迸射,铃兰+华法琳+烛煌,1200,6353,1.036,7.5
4,领主·Sharp,沉默的爆发,凛御银灰+极境+华法琳,1200,6353,1.606,6.0
4,领主·Sharp,沉默的爆发,凛御银灰+引星棘刺+华法琳,1200,6353,1.606,0.0
3,百炼嘉维尔,丛林之魂,巫恋+海蒂,300,6346,0.833,0.0
4,百炼嘉维尔,丛林之魂,巫恋+塞雷娅+海蒂,300,6346,0.833,6.0
4,百炼嘉维尔,丛林之魂,巫恋+海蒂+阿斯卡纶,300,6346,0.833,6.0
4,百炼嘉维尔,丛林之魂,巫恋+海蒂+予愿安洁莉娜,300,6346,0.833,6.0
4,百炼嘉维尔,丛林之魂,巫恋+海蒂+泥岩,300,6346,0.833,6.0
4,百炼嘉维尔,丛林之魂,巫恋+海蒂+和弦,300,6346,0.833,6.0
4,百炼嘉维尔,丛林之魂,巫恋+海蒂+夜魔,300,6346,0.833,6.0
4,百炼嘉维尔,丛林之魂,巫恋+海蒂+烛煌,300,6346,0.833,7.5
4,史尔特尔,黄昏,凛御银灰+灵知+华法琳,300,6346,1.42,0.0
3,涤火杰西卡,饱和迸射,海蒂+铃兰,300,6345,0.753,0.0
3,涤火杰西卡,饱和迸射,濯尘芙蓉+华法琳,300,6345,0.753,4.5
4,涤火杰西卡,饱和迸射,凛御银灰+铃兰+灵知,300,6345,0.753,0.0
4,涤火杰西卡,饱和迸射,塞雷娅+海蒂+铃兰,300,6345,0.753,6.0
4,涤火杰西卡,饱和迸射,塞雷娅+濯尘芙蓉+华法琳,300,6345,0.753,10.5
4,涤火杰西卡,饱和迸射,海蒂+铃兰+阿斯卡纶,300,6345,0.753,6.0
4,涤火杰西卡,饱和迸射,海蒂+铃兰+予愿安洁莉娜,300,6345,0.753,6.0
4,涤火杰西卡,饱和迸射,海蒂+铃兰+泥岩,300,6345,0.753,6.0
4,涤火杰西卡,饱和迸射,海蒂+铃兰+和弦,300,6345,0.753,6.0
4,涤火杰西卡,饱和迸射,海蒂+铃兰+夜魔,300,6345,0.753,6.0
4,涤火杰西卡,饱和迸射,海蒂+铃兰+烛煌,300,6345,0.753,7.5
4,涤火杰西卡,饱和迸射,濯尘芙蓉+华法琳+阿斯卡纶,300,6345,0.753,10.5
4,涤火杰西卡,饱和迸射,濯尘芙蓉+华法琳+予愿安洁莉娜,300,6345,0.753,10.5
4,涤火杰西卡,饱和迸射,濯尘芙蓉+华法琳+泥岩,300,6345,0.753,10.5
4,涤火杰西卡,饱和迸射,濯尘芙蓉+华法琳+和弦,300,6345,0.753,10.5
4,涤火杰西卡,饱和迸射,濯尘芙蓉+华法琳+夜魔,300,6345,0.753,10.5
4,涤火杰西卡,饱和迸射,濯尘芙蓉+华法琳+烛煌,300,6345,0.753,12.0
4,佩佩,阻遏混乱锤,铃兰+濯尘芙蓉+华法琳,300,6345,1.153,4.5
3,领主·Sharp,沉默的爆发,濯尘芙蓉+华法琳,300,6344,0.788,4.5
4,领主·Sharp,沉默的爆发,塞雷娅+濯尘芙蓉+华法琳,300,6344,0.788,10.5
4,领主·Sharp,沉默的爆发,濯尘芙蓉+华法琳+阿斯卡纶,300,6344,0.788,10.5
4,领主·Sharp,沉默的爆发,濯尘芙蓉+华法琳+予愿安洁莉娜,300,6344,0.788,10.5
4,领主·Sharp,沉默的爆发,濯尘芙蓉+华法琳+泥岩,300,6344,0.788,10.5
4,领主·Sharp,沉默的爆发,濯尘芙蓉+华法琳+和弦,300,6344,0.788,10.5
4,领主·Sharp,沉默的爆发,濯尘芙蓉+华法琳+夜魔,300,6344,0.788,10.5
4,领主·Sharp,沉默的爆发,濯尘芙蓉+华法琳+烛煌,300,6344,0.788,12.0
4,赤刃明霄陈,赤霄·绝影-驰,凛御银灰+濯尘芙蓉+华法琳,300,6344,1.114,4.5
